title,count,mean,std,min,25%,50%,75%,max
21中五一广场,34.0,21836.0,3031.0,15716.0,20165.0,21753.0,23901.0,30502.0
21中同泰街,2.0,25590.0,6085.0,21288.0,23439.0,25590.0,27742.0,29893.0
21中天兴花园一期,45.0,20609.0,2322.0,15582.0,18937.0,20430.0,22246.0,25746.0
21中天兴花园三期,1.0,26559.0,,26559.0,26559.0,26559.0,26559.0,26559.0
21中学中山南苑,1.0,24948.0,,24948.0,24948.0,24948.0,24948.0,24948.0
21中广电中心,9.0,19652.0,3515.0,15329.0,16745.0,20218.0,20885.0,25102.0
21中联德小区,2.0,23364.0,2334.0,21714.0,22539.0,23364.0,24190.0,25015.0
34中一二九街,5.0,27681.0,1559.0,25707.0,27078.0,27078.0,29135.0,29408.0
34中三元街,39.0,31181.0,6012.0,19580.0,27336.0,30805.0,35854.0,43058.0
34中云山街,1.0,48344.0,,48344.0,48344.0,48344.0,48344.0,48344.0
34中保健街,4.0,24880.0,2085.0,23434.0,23449.0,24110.0,25540.0,27864.0
34中兴民街,1.0,23406.0,,23406.0,23406.0,23406.0,23406.0,23406.0
34中唐山街,8.0,29757.0,2941.0,26569.0,27273.0,29904.0,30810.0,35415.0
34中安宁巷,1.0,22609.0,,22609.0,22609.0,22609.0,22609.0,22609.0
34中市场街,2.0,33602.0,8022.0,27930.0,30766.0,33602.0,36439.0,39275.0
34中建民街,4.0,26400.0,1504.0,24251.0,26146.0,26794.0,27047.0,27762.0
34中新开路,1.0,29940.0,,29940.0,29940.0,29940.0,29940.0,29940.0
34中松花街,7.0,25503.0,4826.0,16061.0,24676.0,26418.0,27564.0,31563.0
34中林荫巷,19.0,30260.0,3480.0,24713.0,27442.0,31816.0,32695.0,35345.0
34中果园巷,4.0,32870.0,2897.0,30500.0,31300.0,31958.0,33528.0,37064.0
34中果林巷,5.0,26736.0,5886.0,20185.0,22367.0,25496.0,32073.0,33558.0
34中民众街,4.0,28402.0,3368.0,26385.0,26570.0,26896.0,28727.0,33431.0
34中畅通街,2.0,25694.0,2480.0,23941.0,24818.0,25694.0,26571.0,27448.0
34中纪念街,12.0,29542.0,3017.0,22761.0,28196.0,30194.0,31323.0,33432.0
34中胜利路,29.0,30466.0,6662.0,18378.0,25471.0,29714.0,33305.0,46262.0
34中茂田巷,6.0,28599.0,2574.0,25265.0,27127.0,28094.0,30466.0,32081.0
34中长春路,1.0,25753.0,,25753.0,25753.0,25753.0,25753.0,25753.0
34中长红街,12.0,26021.0,5596.0,19375.0,22190.0,24808.0,27626.0,37653.0
34中高峰街,1.0,24236.0,,24236.0,24236.0,24236.0,24236.0,24236.0
37中合谊街,3.0,15115.0,2761.0,12916.0,13565.0,14214.0,16214.0,18214.0
39中七七街,1.0,25312.0,,25312.0,25312.0,25312.0,25312.0,25312.0
39中三八广场,3.0,18871.0,2754.0,16036.0,17538.0,19041.0,20288.0,21536.0
39中中化街,1.0,26665.0,,26665.0,26665.0,26665.0,26665.0,26665.0
39中共建巷,29.0,28109.0,2416.0,24197.0,26376.0,27712.0,29389.0,33794.0
39中南山街,3.0,22815.0,4954.0,17685.0,20436.0,23188.0,25380.0,27571.0
39中南山路,6.0,27265.0,4295.0,19498.0,27256.0,27796.0,28512.0,32673.0
39中和阳街,3.0,18698.0,2191.0,16260.0,17798.0,19335.0,19918.0,20500.0
39中哈尔滨街,1.0,26357.0,,26357.0,26357.0,26357.0,26357.0,26357.0
39中大安街,1.0,29538.0,,29538.0,29538.0,29538.0,29538.0,29538.0
39中太阳街,6.0,17437.0,2195.0,14965.0,16448.0,16534.0,18591.0,20894.0
39中学士街,15.0,19042.0,2886.0,15161.0,17440.0,18052.0,20723.0,25390.0
39中安达大厦公寓楼,4.0,15572.0,1078.0,14505.0,14822.0,15436.0,16187.0,16911.0
39中安阳街,21.0,25783.0,3336.0,20334.0,22877.0,26825.0,28320.0,30552.0
39中开源巷,12.0,28952.0,5588.0,22455.0,25496.0,28126.0,30814.0,43004.0
39中明泽街,1.0,26463.0,,26463.0,26463.0,26463.0,26463.0,26463.0
39中明阳街,19.0,19953.0,4330.0,14155.0,18248.0,19570.0,21160.0,34780.0
39中望海街,1.0,25284.0,,25284.0,25284.0,25284.0,25284.0,25284.0
39中柳林街,1.0,24798.0,,24798.0,24798.0,24798.0,24798.0,24798.0
39中桂林街,4.0,24697.0,2843.0,20462.0,24464.0,25874.0,26107.0,26577.0
39中民建街,14.0,19932.0,1924.0,15711.0,19482.0,20525.0,21172.0,22004.0
39中民生里,9.0,27355.0,2652.0,23419.0,26018.0,27387.0,28468.0,31548.0
39中永青街,2.0,23595.0,1539.0,22507.0,23051.0,23595.0,24139.0,24683.0
39中爱阳街,13.0,18891.0,2000.0,15318.0,17880.0,19189.0,19730.0,22012.0
39中白兰街（南山商圈）,6.0,24389.0,2785.0,20881.0,21972.0,25434.0,26227.0,27275.0
39中顺阳街,20.0,19233.0,2351.0,13261.0,17636.0,19868.0,20587.0,23235.0
39中鲁迅路（三八广场）,1.0,20401.0,,20401.0,20401.0,20401.0,20401.0,20401.0
39中麒麟东巷,7.0,22903.0,3438.0,18843.0,20660.0,22097.0,24809.0,28443.0
414小区,21.0,8207.0,907.0,6807.0,7667.0,8107.0,8429.0,10075.0
76中学桥北,68.0,20501.0,2243.0,13775.0,19168.0,20906.0,21844.0,26677.0
76中学桥南,52.0,17780.0,2023.0,12236.0,16769.0,17476.0,18978.0,22977.0
79中万岁公寓,6.0,17920.0,1918.0,15559.0,16542.0,17800.0,19475.0,20206.0
79中万泰花园,22.0,27798.0,3204.0,21268.0,25074.0,27658.0,30086.0,34101.0
79中中山公寓,1.0,30322.0,,30322.0,30322.0,30322.0,30322.0,30322.0
79中五四华庭,2.0,23512.0,1660.0,22339.0,22926.0,23512.0,24099.0,24686.0
79中城市公元,42.0,30767.0,3417.0,23066.0,28467.0,30461.0,33184.0,37140.0
79中学中盈家园,15.0,18411.0,2574.0,15675.0,16831.0,17775.0,19228.0,25566.0
79中广电中心,80.0,34020.0,4368.0,23757.0,31264.0,33538.0,37473.0,42465.0
79中恒泰大厦,2.0,23900.0,1556.0,22800.0,23350.0,23900.0,24450.0,25000.0
79中昌隆大厦,21.0,21200.0,4095.0,12708.0,18433.0,21710.0,24701.0,26930.0
79中民兴花园二期,28.0,30649.0,2782.0,25140.0,29215.0,30577.0,32246.0,37822.0
79中民权小区,2.0,17078.0,811.0,16505.0,16792.0,17078.0,17365.0,17652.0
79中永平,79.0,28944.0,4078.0,20099.0,25730.0,29029.0,31484.0,40368.0
79中科学家公寓,33.0,23229.0,2925.0,18910.0,20855.0,22591.0,24516.0,29485.0
79中美加华公寓,10.0,20036.0,2192.0,17350.0,18448.0,19783.0,21290.0,23804.0
79中至诚小区,29.0,30718.0,3694.0,21232.0,28890.0,30829.0,33240.0,37084.0
79中金光小区,23.0,27292.0,3540.0,19319.0,25128.0,27521.0,30005.0,33187.0
MINI印象,200.0,15025.0,888.0,12244.0,14420.0,14966.0,15576.0,17323.0
city,10.0,13772.0,1355.0,12119.0,12350.0,14016.0,14949.0,15410.0
city one,17.0,14134.0,1346.0,9949.0,14067.0,14608.0,14784.0,15406.0
一农机小区,12.0,8803.0,1250.0,6264.0,8723.0,9084.0,9476.0,10151.0
一品山水,1.0,5088.0,,5088.0,5088.0,5088.0,5088.0,5088.0
一品昌鑫,1.0,7736.0,,7736.0,7736.0,7736.0,7736.0,7736.0
一德新居,3.0,21778.0,1947.0,19743.0,20855.0,21967.0,22796.0,23624.0
一方五合院,6.0,7617.0,1225.0,6364.0,6871.0,7284.0,8022.0,9767.0
一方公馆,5.0,40279.0,3696.0,34584.0,38653.0,41666.0,43103.0,43390.0
一方国际,12.0,33276.0,3096.0,27332.0,31448.0,33703.0,35593.0,37607.0
一方天鹅湖,168.0,7968.0,1314.0,5769.0,7170.0,7742.0,8379.0,13662.0
一正大厦,1.0,8068.0,,8068.0,8068.0,8068.0,8068.0,8068.0
一河两公园,93.0,10337.0,584.0,8855.0,10000.0,10290.0,10713.0,11813.0
七一街,1.0,10322.0,,10322.0,10322.0,10322.0,10322.0,10322.0
七星广场,14.0,10456.0,981.0,8519.0,9783.0,10736.0,11087.0,11942.0
七江路,11.0,13498.0,1085.0,11430.0,13005.0,13269.0,14266.0,15229.0
七绣路,6.0,13382.0,1111.0,11869.0,12724.0,13560.0,13732.0,15071.0
七胜路,1.0,10242.0,,10242.0,10242.0,10242.0,10242.0,10242.0
七迎路,30.0,13764.0,2285.0,10182.0,12528.0,13410.0,14275.0,22119.0
万云巷,2.0,13756.0,707.0,13256.0,13506.0,13756.0,14006.0,14256.0
万亿香橙,10.0,20207.0,1714.0,17888.0,18969.0,19742.0,21532.0,22772.0
万合新家园,4.0,18929.0,646.0,18120.0,18615.0,18972.0,19286.0,19651.0
万向城,1.0,12874.0,,12874.0,12874.0,12874.0,12874.0,12874.0
万国大道,42.0,13856.0,1345.0,11316.0,12528.0,13778.0,14879.0,16784.0
万国宫馆一期,86.0,12668.0,851.0,10595.0,12154.0,12741.0,13123.0,15434.0
万国宫馆三期,84.0,13974.0,1251.0,11109.0,13113.0,13946.0,14911.0,16784.0
万国宫馆二期,78.0,13476.0,1620.0,10281.0,12379.0,13625.0,14669.0,18653.0
万城休闲广场,2.0,11595.0,467.0,11265.0,11430.0,11595.0,11760.0,11925.0
万奕学院派,16.0,27633.0,3376.0,21973.0,25408.0,27002.0,29466.0,35109.0
万宝家园,2.0,7268.0,727.0,6754.0,7011.0,7268.0,7525.0,7782.0
万家巷（昆明街）,1.0,13374.0,,13374.0,13374.0,13374.0,13374.0,13374.0
万德悦城,42.0,7935.0,1280.0,4802.0,7453.0,8256.0,8754.0,9723.0
万恒天籁湾,3.0,10695.0,3177.0,7092.0,9496.0,11901.0,12496.0,13092.0
万成御园,17.0,16064.0,667.0,14899.0,15704.0,15922.0,16324.0,17795.0
万棵树,7.0,21458.0,1324.0,19757.0,20718.0,21162.0,22010.0,23835.0
万民街（三八广场）,1.0,12034.0,,12034.0,12034.0,12034.0,12034.0,12034.0
万瑞达国际公馆,25.0,8020.0,495.0,6959.0,7732.0,8059.0,8290.0,9160.0
万祥园,1.0,5747.0,,5747.0,5747.0,5747.0,5747.0,5747.0
万福居,21.0,20644.0,1696.0,17773.0,19521.0,20538.0,22122.0,23713.0
万福山庄,19.0,15685.0,2365.0,7775.0,14628.0,16327.0,16880.0,19078.0
万科·翡翠春晓,1.0,16837.0,,16837.0,16837.0,16837.0,16837.0,16837.0
万科假日风景,58.0,17658.0,2763.0,12791.0,15398.0,17682.0,19067.0,26926.0
万科八栋墅,1.0,28042.0,,28042.0,28042.0,28042.0,28042.0,28042.0
万科公园里,4.0,26435.0,1450.0,25201.0,25642.0,26012.0,26805.0,28516.0
万科半山半海,14.0,25664.0,2440.0,22785.0,24245.0,25014.0,26718.0,32079.0
万科城,156.0,11789.0,1014.0,9602.0,11189.0,11824.0,12215.0,17091.0
万科城市之光,48.0,20683.0,2311.0,16109.0,19372.0,19960.0,22055.0,29100.0
万科城市花园,24.0,20624.0,2403.0,16904.0,19100.0,20054.0,21666.0,27334.0
万科新都会,46.0,16032.0,3113.0,11117.0,13316.0,16040.0,17940.0,27199.0
万科朗润园,153.0,16243.0,1078.0,13755.0,15460.0,16164.0,16918.0,19732.0
万科未来之光,1.0,10919.0,,10919.0,10919.0,10919.0,10919.0,10919.0
万科樱花园,172.0,14094.0,1470.0,11773.0,13066.0,13533.0,15062.0,18171.0
万科樱花园三期,67.0,13745.0,1280.0,11076.0,12986.0,13575.0,14580.0,17130.0
万科溪之谷,45.0,13871.0,1520.0,8729.0,13140.0,14003.0,14714.0,16673.0
万科溪之谷2.1期,16.0,15456.0,2014.0,12978.0,14337.0,14895.0,15542.0,20175.0
万科溪之谷2.2期,18.0,14988.0,1722.0,13300.0,13949.0,14310.0,15597.0,20153.0
万科溪之谷一期,8.0,14473.0,1877.0,10640.0,14067.0,14171.0,16050.0,16389.0
万科溪之谷三期,70.0,13772.0,1586.0,11561.0,12637.0,13208.0,14592.0,18242.0
万科溪之谷四期,9.0,15276.0,918.0,14527.0,14694.0,14987.0,15422.0,17551.0
万科现在城,48.0,16830.0,902.0,14652.0,16360.0,16782.0,17183.0,19255.0
万科翡翠之光,10.0,12847.0,2087.0,11596.0,11890.0,12057.0,12494.0,18400.0
万科翡翠公园,82.0,18870.0,2977.0,14753.0,16644.0,18091.0,19872.0,28941.0
万科翡翠四季,57.0,16620.0,2133.0,14324.0,15591.0,16192.0,16848.0,27408.0
万科翡翠都会,3.0,22512.0,1249.0,21124.0,21995.0,22866.0,23206.0,23545.0
万科莫亚小镇,50.0,5852.0,512.0,4458.0,5594.0,5766.0,6108.0,7400.0
万科蓝山,2.0,28158.0,3109.0,25959.0,27058.0,28158.0,29257.0,30356.0
万科西山别墅,1.0,18061.0,,18061.0,18061.0,18061.0,18061.0,18061.0
万科西山天街,18.0,14463.0,2400.0,9797.0,14180.0,15358.0,15770.0,17157.0
万科观贤别墅,1.0,31744.0,,31744.0,31744.0,31744.0,31744.0,31744.0
万科金域华府,29.0,23093.0,1340.0,19710.0,22301.0,22968.0,24203.0,25578.0
万科魅力之城,240.0,16017.0,1015.0,14161.0,15312.0,15900.0,16538.0,19680.0
万达公馆3号,1.0,21555.0,,21555.0,21555.0,21555.0,21555.0,21555.0
万达华府一期,37.0,26877.0,3330.0,20224.0,24459.0,27023.0,29456.0,32812.0
万达华府二期,33.0,22858.0,2544.0,18158.0,21446.0,22507.0,23961.0,29435.0
万达海公馆,4.0,28616.0,3333.0,24576.0,26558.0,29090.0,31148.0,31705.0
万达海景公寓,33.0,10290.0,460.0,9381.0,10000.0,10326.0,10529.0,11524.0
万达高层,31.0,12906.0,1244.0,10485.0,12078.0,13134.0,13907.0,14737.0
万锦民悦一期,3.0,14436.0,2347.0,12674.0,13104.0,13534.0,15318.0,17101.0
三合庭苑,2.0,11058.0,204.0,10914.0,10986.0,11058.0,11131.0,11203.0
三寰芳草园,2.0,17971.0,740.0,17448.0,17710.0,17971.0,18232.0,18494.0
三寰融创城北园,49.0,12993.0,1440.0,10884.0,12371.0,12718.0,13213.0,18008.0
三寰融创城南园,59.0,12665.0,1463.0,10610.0,11954.0,12336.0,13054.0,18823.0
三星公寓,1.0,13168.0,,13168.0,13168.0,13168.0,13168.0,13168.0
三鼎春天,63.0,26880.0,5022.0,20778.0,23800.0,26213.0,28622.0,49407.0
三鼎春天A区,16.0,24656.0,1609.0,21101.0,24307.0,24506.0,24910.0,29048.0
三鼎春天B区,35.0,25773.0,2463.0,21896.0,23834.0,25116.0,27735.0,31905.0
上东壹号,4.0,6637.0,377.0,6205.0,6416.0,6629.0,6849.0,7084.0
上品公馆,1.0,7524.0,,7524.0,7524.0,7524.0,7524.0,7524.0
上鼎大厦,2.0,7210.0,177.0,7084.0,7147.0,7210.0,7272.0,7335.0
世元国际公寓,2.0,10981.0,86.0,10920.0,10950.0,10981.0,11012.0,11042.0
世嘉星海,2.0,30289.0,1824.0,28999.0,29644.0,30289.0,30934.0,31579.0
世纪华府,4.0,7070.0,548.0,6411.0,6796.0,7075.0,7350.0,7720.0
世纪英伦,5.0,6910.0,697.0,5821.0,6914.0,6971.0,7082.0,7762.0
世纪路东段,4.0,3753.0,498.0,3318.0,3332.0,3708.0,4130.0,4277.0
世纪路东段36号,1.0,4164.0,,4164.0,4164.0,4164.0,4164.0,4164.0
世纪路中段,12.0,4092.0,1221.0,2043.0,3329.0,4578.0,4942.0,5384.0
世茂寰海城,5.0,8573.0,1553.0,7043.0,7909.0,8316.0,8422.0,11176.0
世茂御龙海湾,74.0,9414.0,4359.0,4268.0,6469.0,7526.0,12530.0,24211.0
世茂御龙海湾星空墅5期,3.0,8102.0,583.0,7488.0,7830.0,8172.0,8410.0,8647.0
世茂融城,2.0,10674.0,633.0,10227.0,10451.0,10674.0,10898.0,11122.0
东北名苑,22.0,18739.0,2341.0,15017.0,16991.0,18658.0,20144.0,23076.0
东北明珠,57.0,12472.0,1059.0,10652.0,11688.0,12299.0,13119.0,15276.0
东北路（石道街商圈）,3.0,11669.0,670.0,11158.0,11290.0,11422.0,11925.0,12428.0
东城国际,37.0,9073.0,1006.0,7353.0,8256.0,8984.0,9834.0,11246.0
东城天下,288.0,8786.0,1679.0,5741.0,7153.0,9238.0,10144.0,13081.0
东居里,60.0,7701.0,959.0,5180.0,7261.0,7851.0,8274.0,9524.0
东山花园,8.0,15070.0,2158.0,10939.0,14346.0,15514.0,16447.0,17625.0
东庭印象,19.0,9778.0,1259.0,8204.0,8843.0,9749.0,10024.0,13897.0
东才苑,17.0,7859.0,738.0,5688.0,7735.0,7893.0,8273.0,8861.0
东方商厦,1.0,5907.0,,5907.0,5907.0,5907.0,5907.0,5907.0
东方国际大厦,2.0,14028.0,108.0,13951.0,13989.0,14028.0,14066.0,14104.0
东方圣克拉一期,21.0,27744.0,3497.0,22312.0,25785.0,27139.0,30732.0,33206.0
东方圣克拉三期,2.0,29128.0,666.0,28657.0,28892.0,29128.0,29364.0,29599.0
东方圣克拉二期,29.0,30020.0,3276.0,24836.0,27057.0,30773.0,32572.0,35341.0
东方圣荷西,20.0,25076.0,3056.0,19766.0,23275.0,25113.0,26014.0,34126.0
东方家园,2.0,6330.0,221.0,6174.0,6252.0,6330.0,6408.0,6486.0
东方星海,32.0,15555.0,2000.0,12136.0,13981.0,15329.0,16346.0,19450.0
东方百合海韵生活馆,3.0,9089.0,1192.0,8152.0,8418.0,8684.0,9558.0,10431.0
东林世家,42.0,15931.0,1145.0,13806.0,15056.0,15918.0,16546.0,18371.0
东港印象A区,20.0,19646.0,2412.0,16340.0,17830.0,19332.0,21208.0,25943.0
东港印象C区,7.0,23160.0,1742.0,20965.0,21605.0,23562.0,24660.0,25066.0
东港印象DE区,12.0,15261.0,1023.0,13515.0,14773.0,15131.0,15516.0,17375.0
东港天鹅湾,54.0,27156.0,2859.0,22369.0,24517.0,26819.0,28875.0,34664.0
东港林苑,17.0,16521.0,1314.0,13499.0,15917.0,16130.0,17159.0,19345.0
东港第,23.0,31576.0,2421.0,25148.0,30149.0,32107.0,33090.0,35333.0
东特新天地,110.0,19412.0,2100.0,14030.0,18374.0,19511.0,20689.0,24134.0
东特新居,3.0,14887.0,1841.0,13085.0,13948.0,14810.0,15788.0,16765.0
东特星中环,21.0,16741.0,994.0,14911.0,16130.0,16801.0,17364.0,18928.0
东特爱俪舍,61.0,18405.0,2044.0,11321.0,17666.0,18603.0,20052.0,21466.0
东特金星公馆,24.0,18831.0,4027.0,13424.0,15269.0,17658.0,22060.0,25566.0
东盛启城,35.0,18195.0,1657.0,15808.0,17221.0,17841.0,18442.0,23649.0
东翠鸣苑,4.0,16208.0,463.0,15626.0,15940.0,16312.0,16580.0,16582.0
东财烛光园,5.0,18948.0,1020.0,17255.0,18898.0,19151.0,19533.0,19902.0
东阁里,4.0,6929.0,1457.0,5565.0,6265.0,6580.0,7245.0,8991.0
东风社区,1.0,4485.0,,4485.0,4485.0,4485.0,4485.0,4485.0
东麓巷,1.0,9362.0,,9362.0,9362.0,9362.0,9362.0,9362.0
中体奥林匹克花园,28.0,15087.0,3462.0,11560.0,13185.0,14017.0,15314.0,26851.0
中体奥林匹克花园一二期,14.0,14986.0,1435.0,12528.0,14054.0,14798.0,15814.0,17477.0
中体奥林匹克花园四期公寓,2.0,9614.0,3391.0,7216.0,8415.0,9614.0,10813.0,12012.0
中体玲珑墅二期,1.0,15907.0,,15907.0,15907.0,15907.0,15907.0,15907.0
中信丰悦城,7.0,24196.0,1306.0,22480.0,23041.0,24608.0,25279.0,25646.0
中冶蓝城,12.0,12018.0,1434.0,8761.0,11220.0,12351.0,12715.0,14327.0
中冶蓝城C区,62.0,17416.0,1964.0,12924.0,16458.0,16946.0,17806.0,25132.0
中冶蓝城D区,50.0,15949.0,1370.0,12412.0,15374.0,16186.0,16783.0,18708.0
中冶蓝城E区,54.0,15260.0,1025.0,13051.0,14656.0,15182.0,15879.0,17872.0
中冶蓝城辛虹园,29.0,13981.0,1270.0,12315.0,12937.0,13654.0,14875.0,16697.0
中医院后身散盘,1.0,4356.0,,4356.0,4356.0,4356.0,4356.0,4356.0
中华名城,13.0,20129.0,3112.0,14984.0,17769.0,21046.0,21745.0,26097.0
中华城,32.0,17310.0,952.0,15589.0,16615.0,17297.0,17910.0,19472.0
中华城·领汇,1.0,15278.0,,15278.0,15278.0,15278.0,15278.0,15278.0
中华城·领第,1.0,16667.0,,16667.0,16667.0,16667.0,16667.0,16667.0
中南苑,4.0,20448.0,3129.0,16273.0,19357.0,20867.0,21958.0,23784.0
中南路,59.0,14461.0,2052.0,9146.0,13245.0,14084.0,15909.0,18495.0
中南风景,1.0,14186.0,,14186.0,14186.0,14186.0,14186.0,14186.0
中原街（昆明街）,1.0,19119.0,,19119.0,19119.0,19119.0,19119.0,19119.0
中国铁建国滨苑,45.0,24036.0,5084.0,16095.0,19822.0,21414.0,28075.0,33547.0
中国铁建山语城,28.0,14729.0,1244.0,12569.0,13879.0,14593.0,15292.0,18355.0
中城公园里,1.0,19977.0,,19977.0,19977.0,19977.0,19977.0,19977.0
中央公馆,3.0,11930.0,675.0,11492.0,11542.0,11591.0,12149.0,12707.0
中央华府(普兰店),2.0,5799.0,1167.0,4974.0,5386.0,5799.0,6212.0,6624.0
中央复兴里,2.0,23282.0,502.0,22927.0,23104.0,23282.0,23460.0,23637.0
中央尚城,14.0,6504.0,689.0,5500.0,6077.0,6363.0,6825.0,7781.0
中山九号,1.0,27095.0,,27095.0,27095.0,27095.0,27095.0,27095.0
中山路（太原街商圈）,1.0,18674.0,,18674.0,18674.0,18674.0,18674.0,18674.0
中庚当代艺术,23.0,27302.0,2495.0,21792.0,26452.0,27365.0,28853.0,31952.0
中庚当代艺术一期梵高花园,3.0,20982.0,8053.0,15494.0,16360.0,17225.0,23726.0,30227.0
中庚当代艺术一期莫奈花园,1.0,23074.0,,23074.0,23074.0,23074.0,23074.0,23074.0
中庚当代艺术三期克里姆特花园,1.0,30543.0,,30543.0,30543.0,30543.0,30543.0,30543.0
中庚香海小镇,29.0,6709.0,1428.0,4703.0,5616.0,6613.0,7262.0,10963.0
中庚香海金鼎,4.0,5977.0,612.0,5386.0,5548.0,5886.0,6316.0,6750.0
中庚香海金鼎三期,2.0,5242.0,114.0,5161.0,5201.0,5242.0,5282.0,5322.0
中庚香海金鼎二期,3.0,5730.0,1874.0,4321.0,4667.0,5013.0,6435.0,7857.0
中庚香海金鼎五期,3.0,4944.0,473.0,4398.0,4801.0,5204.0,5216.0,5229.0
中庚香海金鼎六期,1.0,5539.0,,5539.0,5539.0,5539.0,5539.0,5539.0
中庚香海金鼎四期,13.0,5468.0,724.0,4412.0,4988.0,5387.0,6132.0,6331.0
中庚香海金鼎回迁楼,9.0,4310.0,697.0,3420.0,3740.0,4265.0,4481.0,5530.0
中心小区,1.0,3546.0,,3546.0,3546.0,3546.0,3546.0,3546.0
中心小学后,1.0,11029.0,,11029.0,11029.0,11029.0,11029.0,11029.0
中心裕景,46.0,18603.0,1754.0,15543.0,17395.0,18074.0,19824.0,22276.0
中心路一段,1.0,1852.0,,1852.0,1852.0,1852.0,1852.0,1852.0
中心路三段,14.0,4022.0,923.0,1705.0,3569.0,4361.0,4581.0,5032.0
中心路二段,1.0,3155.0,,3155.0,3155.0,3155.0,3155.0,3155.0
中拥塞纳城,12.0,6235.0,795.0,4800.0,5884.0,6170.0,6808.0,7386.0
中拥蓝天下,3.0,6242.0,111.0,6124.0,6191.0,6258.0,6301.0,6344.0
中政小区,1.0,13417.0,,13417.0,13417.0,13417.0,13417.0,13417.0
中梁观澜壹号院,2.0,10684.0,186.0,10553.0,10619.0,10684.0,10750.0,10816.0
中海万锦公馆,29.0,18548.0,4783.0,6305.0,17727.0,18367.0,19267.0,37486.0
中海云麓公馆,2.0,30674.0,3166.0,28435.0,29554.0,30674.0,31793.0,32912.0
中海凤凰熙岸,159.0,13730.0,880.0,11789.0,13148.0,13654.0,14298.0,16476.0
中海华庭,11.0,26192.0,2755.0,20785.0,24579.0,27515.0,28118.0,29849.0
中海天赋山一期,8.0,22515.0,2212.0,19324.0,21814.0,22219.0,22832.0,27202.0
中海天赋山二期,17.0,19819.0,2788.0,16750.0,18301.0,19138.0,20011.0,28989.0
中海御湖熙谷,75.0,14448.0,2333.0,10898.0,13229.0,13816.0,14786.0,24678.0
中海海港城,27.0,15432.0,1706.0,12177.0,14467.0,15531.0,16442.0,19149.0
中海海港城二期峯汇,2.0,16746.0,3526.0,14253.0,15500.0,16746.0,17993.0,19240.0
中海紫御观邸一期,2.0,34459.0,123.0,34372.0,34416.0,34459.0,34502.0,34546.0
中海紫御观邸三期,5.0,27330.0,2130.0,24229.0,26087.0,28341.0,28538.0,29454.0
中海紫御观邸二期,24.0,23949.0,3420.0,19946.0,21309.0,21924.0,27979.0,29496.0
中海紫御观邸四期,19.0,23291.0,3235.0,20207.0,20954.0,21651.0,26124.0,29633.0
中海英伦观邸,41.0,21436.0,1506.0,19758.0,20381.0,20934.0,22056.0,27774.0
中瀛臻堡,43.0,10578.0,1076.0,8931.0,9953.0,10177.0,11009.0,13504.0
中环嘉园,4.0,9217.0,310.0,8950.0,8958.0,9178.0,9437.0,9561.0
中环城市广场,53.0,8970.0,568.0,7622.0,8551.0,8972.0,9296.0,10604.0
中盛一带山河,6.0,10881.0,746.0,9928.0,10462.0,10840.0,11156.0,12081.0
中盛家园,4.0,23938.0,2469.0,21506.0,21980.0,23948.0,25906.0,26351.0
中盛秀山丽水,15.0,9779.0,898.0,7282.0,9406.0,10000.0,10378.0,10888.0
中航华府,73.0,16473.0,979.0,14710.0,15879.0,16432.0,16882.0,20544.0
中航国际广场,3.0,18835.0,4079.0,15949.0,16502.0,17055.0,20278.0,23501.0
中航国际广场一期,2.0,18002.0,1937.0,16632.0,17317.0,18002.0,18687.0,19372.0
中航国际广场二期,4.0,25852.0,1343.0,24644.0,24800.0,25652.0,26704.0,27461.0
中辰国际公寓,2.0,14542.0,1007.0,13830.0,14186.0,14542.0,14898.0,15254.0
中铁十三局,10.0,15767.0,1814.0,13429.0,13994.0,16320.0,16942.0,18326.0
中铁春风十里,1.0,7114.0,,7114.0,7114.0,7114.0,7114.0,7114.0
中铁诺德滨海花园,11.0,20234.0,2572.0,13533.0,19750.0,20671.0,21554.0,23375.0
中铁诺德滨海花园B区,80.0,22746.0,3828.0,12408.0,20861.0,22698.0,24837.0,30984.0
中铁诺德滨海花园C区,4.0,24124.0,2385.0,21710.0,22348.0,24004.0,25781.0,26776.0
中铁诺德滨海花园D区,6.0,29158.0,3614.0,25386.0,26354.0,28991.0,30536.0,35051.0
中长小区,10.0,8311.0,1258.0,6186.0,7326.0,8993.0,9205.0,9557.0
中长花园,16.0,15790.0,2739.0,10874.0,13808.0,16817.0,17421.0,19366.0
中青街,4.0,14363.0,736.0,13606.0,13896.0,14272.0,14740.0,15300.0
丰元小区,11.0,22129.0,2902.0,15904.0,20537.0,21879.0,24414.0,26471.0
丰源山庄,1.0,24593.0,,24593.0,24593.0,24593.0,24593.0,24593.0
丰盈星海,2.0,12339.0,1356.0,11380.0,11860.0,12339.0,12818.0,13298.0
丰荣派出所,6.0,3513.0,704.0,2677.0,3088.0,3450.0,3738.0,4697.0
丰荣街,13.0,3834.0,1058.0,2188.0,3229.0,3936.0,4575.0,5359.0
丹东街（三八广场）,12.0,15922.0,919.0,14461.0,15396.0,15784.0,16557.0,17428.0
丹东街（二七商圈）,1.0,14493.0,,14493.0,14493.0,14493.0,14493.0,14493.0
丹东街（民主广场）,2.0,15956.0,206.0,15811.0,15884.0,15956.0,16029.0,16102.0
